a,method,draw,edge,kind,true_di,est_di,lcb,certified
0.0,PairwiseTE,19,2->1,true_direct,0.0,8.570266687712122e-06,2.9602992043996068e-06,0
0.0,PairwiseTE,19,0->1,null,0.0,3.533825492905592e-06,1.199267969434485e-07,0
0.0,PairwiseTE,19,0->2,null,0.0,0.0011634702557200064,0.00015698303793133708,0
0.0,PairwiseTE,19,1->2,null,0.0,0.0002382265932151023,2.553923291749756e-06,0
0.0,PairwiseTE,19,2->0,null,0.0,1.2041881168039765e-05,3.441513343837896e-07,0
0.0,PairwiseTE,20,1->0,true_direct,0.0,9.46146984338058e-05,6.678924480975183e-07,0
0.0,PairwiseTE,20,2->1,true_direct,0.0,5.508169429420532e-05,3.2861088232967586e-07,0
0.0,PairwiseTE,20,0->1,null,0.0,6.009171768021672e-09,1.663639001797169e-07,0
0.0,PairwiseTE,20,0->2,null,0.0,0.0005183112154209152,1.3458729828559348e-05,0
0.0,PairwiseTE,20,1->2,null,0.0,0.00013090332469700355,7.798142319338806e-06,0
0.0,PairwiseTE,20,2->0,null,0.0,8.469672033076681e-05,1.3570641214374788e-06,0
0.0,PairwiseTE,21,1->0,true_direct,0.0,1.4753548667065314e-05,3.7511060086086736e-07,0
0.0,PairwiseTE,21,2->1,true_direct,0.0,2.6238995720508655e-05,1.948634628176552e-06,0
0.0,PairwiseTE,21,0->1,null,0.0,0.0003661665440803457,1.2636094258824049e-05,0
0.0,PairwiseTE,21,0->2,null,0.0,8.809442322122826e-05,1.119229784752435e-06,0
0.0,PairwiseTE,21,1->2,null,0.0,0.0002504760370398149,2.7251753327732374e-06,0
0.0,PairwiseTE,21,2->0,null,0.0,5.0873782587184094e-05,3.2694154098566e-06,0
0.0,PairwiseTE,22,1->0,true_direct,0.0,5.695501179818692e-05,7.220662125678355e-07,0
0.0,PairwiseTE,22,2->1,true_direct,0.0,4.242873624932847e-05,4.006123034666125e-06,0
0.0,PairwiseTE,22,0->1,null,0.0,0.00020709342013790932,4.4694666563515347e-07,0
0.0,PairwiseTE,22,0->2,null,0.0,0.0005159139162456654,1.036117540591532e-05,0
0.0,PairwiseTE,22,1->2,null,0.0,3.536738219664005e-05,2.6791654215602318e-06,0
0.0,PairwiseTE,22,2->0,null,0.0,0.00040244289321636424,1.7895113489938436e-05,0
0.0,PairwiseTE,23,1->0,true_direct,0.0,1.460896442833973e-05,7.774427187423792e-07,0
0.0,PairwiseTE,23,2->1,true_direct,0.0,8.316668073771949e-05,3.497384115887048e-07,0
0.0,PairwiseTE,23,0->1,null,0.0,8.554702980203341e-05,2.675314447291882e-06,0
0.0,PairwiseTE,23,0->2,null,0.0,0.00033178443682221914,3.7009286565699905e-05,0
0.0,PairwiseTE,23,1->2,null,0.0,0.00046736356878968234,1.1981153251336462e-05,0
0.0,PairwiseTE,23,2->0,null,0.0,0.00010387259871534111,3.431331943882658e-06,0
0.0,PairwiseTE,24,1->0,true_direct,0.0,0.00010249634457948626,9.56395655673093e-07,0
0.0,PairwiseTE,24,2->1,true_direct,0.0,0.00154887944596017,0.00031055851380066565,0
0.0,PairwiseTE,24,0->1,null,0.0,7.572762549938052e-05,3.6158719928871086e-07,0
0.0,PairwiseTE,24,0->2,null,0.0,5.107079395291106e-06,4.594076757984639e-07,0
0.0,PairwiseTE,24,1->2,null,0.0,1.6420864213573014e-05,1.4366856865299382e-06,0
0.0,PairwiseTE,24,2->0,null,0.0,0.00030857763097888696,1.9977816150676767e-06,0
0.0,PairwiseTE,25,1->0,true_direct,0.0,5.8161738929405566e-05,4.845357437504846e-07,0
0.0,PairwiseTE,25,2->1,true_direct,0.0,3.309573341145236e-05,3.998952893617301e-06,0
0.0,PairwiseTE,25,0->1,null,0.0,8.43836276852947e-05,6.2967364986996e-07,0
0.0,PairwiseTE,25,0->2,null,0.0,0.00011252221786807362,1.9361599902673263e-06,0
0.0,PairwiseTE,25,1->2,null,0.0,0.0009933428944821374,0.0002243048250123465,0
0.0,PairwiseTE,25,2->0,null,0.0,0.00026102747459748956,6.964738650039723e-06,0
0.0,PairwiseTE,26,1->0,true_direct,0.0,0.00011636812885213684,3.461756132020794e-06,0
0.0,PairwiseTE,26,2->1,true_direct,0.0,0.0002821413552594623,1.3496489989902957e-06,0
0.0,PairwiseTE,26,0->1,null,0.0,0.0007219606900491026,3.159291413545722e-05,0
0.0,PairwiseTE,26,0->2,null,0.0,0.0006991888519930318,5.4848844406901925e-05,0
0.0,PairwiseTE,26,1->2,null,0.0,1.9634468680209814e-05,9.750127099832177e-07,0
0.0,PairwiseTE,26,2->0,null,0.0,0.00013133304597865336,6.3912596132838365e-06,0
0.0,PairwiseTE,27,1->0,true_direct,0.0,0.00043469188536759533,1.9823265442030984e-06,0
0.0,PairwiseTE,27,2->1,true_direct,0.0,0.0002865377450599525,9.087974820367106e-06,0
0.0,PairwiseTE,27,0->1,null,0.0,0.00025499079355970094,2.1284190001182225e-05,0
0.0,PairwiseTE,27,0->2,null,0.0,0.00018901613258867728,1.6961614265720183e-06,0
0.0,PairwiseTE,27,1->2,null,0.0,0.00011939984418652343,1.946132054395061e-06,0
0.0,PairwiseTE,27,2->0,null,0.0,4.249229827704566e-05,4.938681015142819e-07,0
0.0,PairwiseTE,28,1->0,true_direct,0.0,0.0001856865526730746,2.3914891750268184e-06,0
0.0,PairwiseTE,28,2->1,true_direct,0.0,4.178059310354657e-06,4.499143537957039e-07,0
0.0,PairwiseTE,28,0->1,null,0.0,0.0002695399166515027,2.4099154479821413e-06,0
0.0,PairwiseTE,28,0->2,null,0.0,6.200142889285128e-05,2.4695742749099733e-07,0
0.0,PairwiseTE,28,1->2,null,0.0,2.237828410328414e-07,7.542077246213598e-07,0
0.0,PairwiseTE,28,2->0,null,0.0,1.3964495704218469e-05,1.3497279597590314e-06,0
0.0,PairwiseTE,29,1->0,true_direct,0.0,0.0001246535162716759,3.37237987944616e-06,0
0.0,PairwiseTE,29,2->1,true_direct,0.0,0.0001339468641166091,1.0549869210759235e-06,0
0.0,PairwiseTE,29,0->1,null,0.0,2.2240199846465134e-06,7.11941681830744e-07,0
0.0,PairwiseTE,29,0->2,null,0.0,5.624284538979295e-05,3.634733927211794e-06,0
0.0,PairwiseTE,29,1->2,null,0.0,0.00025715284633417876,3.453834928485179e-06,0
0.0,PairwiseTE,29,2->0,null,0.0,0.0001180085144912841,3.6964458377180472e-06,0
0.0,PAC,0,1->0,true_direct,0.0,8.668830044187423e-05,1.8702494766911934e-05,0
0.0,PAC,0,2->1,true_direct,0.0,0.00023413883482948617,2.546392264348475e-05,0
0.0,PAC,0,0->1,null,0.0,0.0014781847531655933,0.00016066263217932096,0
0.0,PAC,0,0->2,null,0.0,0.0007812317630207259,7.788259142779828e-05,0
0.0,PAC,0,1->2,null,0.0,6.570411144949031e-05,1.4812750556088851e-05,0
0.0,PAC,0,2->0,null,0.0,0.00026114035948963856,3.870677208743397e-05,0
0.0,PAC,1,1->0,true_direct,0.0,0.0003523737368073448,4.23479479556851e-05,0
0.0,PAC,1,2->1,true_direct,0.0,0.0002700645701288128,6.53543942742713e-05,0
0.0,PAC,1,0->1,null,0.0,0.0006701691240254745,0.00021415096285221232,0
0.0,PAC,1,0->2,null,0.0,0.00010445089937205389,6.432399997521221e-05,0
0.0,PAC,1,1->2,null,0.0,0.0009287999854901234,0.0001645474803258447,0
0.0,PAC,1,2->0,null,0.0,0.0005039880551265292,4.4711672159144505e-05,0
0.0,PAC,2,1->0,true_direct,0.0,2.545305690185721e-05,2.5348222894752895e-05,0
0.0,PAC,2,2->1,true_direct,0.0,0.0001399367212058851,4.442756018816524e-05,0
0.0,PAC,2,0->1,null,0.0,0.00019277798604069282,1.666198632751463e-05,0
0.0,PAC,2,0->2,null,0.0,0.0002660050955478268,0.00013110736088940865,0
0.0,PAC,2,1->2,null,0.0,8.27370380116068e-05,3.239848008975943e-05,0
0.0,PAC,2,2->0,null,0.0,2.3321303082555858e-05,2.420401377512419e-05,0
0.0,PAC,3,1->0,true_direct,0.0,0.0001509975133144426,6.213086772837897e-05,0
0.0,PAC,3,2->1,true_direct,0.0,0.0006373805127319155,0.00012509518361850658,0
0.0,PAC,3,0->1,null,0.0,8.822616949683961e-05,1.9031246103369425e-05,0
0.0,PAC,3,0->2,null,0.0,6.665319907705419e-05,6.171535335415965e-05,0
0.0,PAC,3,1->2,null,0.0,1.4579727062462201e-05,2.4088021936797855e-05,0
0.0,PAC,3,2->0,null,0.0,0.00010911914081409238,2.2478241772601292e-05,0
0.0,PAC,4,1->0,true_direct,0.0,0.0010992187571419176,4.350388333429197e-05,0
0.0,PAC,4,2->1,true_direct,0.0,0.0003536670771860211,0.0001034188667818121,0
0.0,PAC,4,0->1,null,0.0,0.0003407686240313642,8.777422069805348e-05,0
0.0,PAC,4,0->2,null,0.0,0.00015902456325984321,3.4272243371847814e-05,0
0.0,PAC,4,1->2,null,0.0,0.0011913330189661027,0.00018968116654850202,0
0.0,PAC,4,2->0,null,0.0,0.0015626427003722107,0.000602627934726329,0
0.0,PAC,5,1->0,true_direct,0.0,0.0014887912807756544,0.00035946646317553245,0
0.0,PAC,5,2->1,true_direct,0.0,0.0005588169268588011,4.9577331854804924e-05,0
0.0,PAC,5,0->1,null,0.0,4.127625548549522e-05,1.5448862301557532e-05,0
0.0,PAC,5,0->2,null,0.0,2.5112033611628017e-05,1.2514782923532079e-05,0
0.0,PAC,5,1->2,null,0.0,0.0003072143481913692,3.1939690575081664e-05,0
0.0,PAC,5,2->0,null,0.0,4.192609371325028e-05,1.810097287171354e-05,0
0.0,PAC,6,1->0,true_direct,0.0,0.0013739748277362292,0.0006045146629342163,0
0.0,PAC,6,2->1,true_direct,0.0,0.0007676192282431291,0.00011949525184043775,0
0.0,PAC,6,0->1,null,0.0,5.99947318351834e-05,2.229528663857721e-05,0
0.0,PAC,6,0->2,null,0.0,1.212106088169824e-05,1.9418969881796098e-05,0
0.0,PAC,6,1->2,null,0.0,0.0002784538688614985,4.71503916741397e-05,0
0.0,PAC,6,2->0,null,0.0,0.0013549073497562912,0.00010319390896573441,0
0.0,PAC,7,1->0,true_direct,0.0,5.703061568465988e-05,1.6872656553099733e-05,0
0.0,PAC,7,2->1,true_direct,0.0,0.0006804874228095668,3.172809007704247e-05,0
0.0,PAC,7,0->1,null,0.0,0.0008019666152049615,0.0001511206609199586,0
0.0,PAC,7,0->2,null,0.0,0.0004967201450014289,2.8737843003843255e-05,0
0.0,PAC,7,1->2,null,0.0,0.00023265456672607798,2.3407651413402818e-05,0
0.0,PAC,7,2->0,null,0.0,0.0007247736432789807,0.00010379755813669078,0
0.0,PAC,8,1->0,true_direct,0.0,0.0007131085431888065,0.00012145982715397898,0
0.0,PAC,8,2->1,true_direct,0.0,0.00010111569817968637,1.9126210257352896e-05,0
0.0,PAC,8,0->1,null,0.0,7.1510443368086e-05,2.654472306339995e-05,0
0.0,PAC,8,0->2,null,0.0,4.055753554585812e-05,3.56229631101408e-05,0
0.0,PAC,8,1->2,null,0.0,0.000280508938691322,3.9456557386798266e-05,0
0.0,PAC,8,2->0,null,0.0,0.00029336576932140657,2.329777837999223e-05,0
0.0,PAC,9,1->0,true_direct,0.0,0.0011614539183836142,0.00016165228350462215,0
0.0,PAC,9,2->1,true_direct,0.0,0.0002645654015223613,0.00010717570525749916,0
0.0,PAC,9,0->1,null,0.0,3.5405909010633066e-05,5.069650494338606e-05,0
0.0,PAC,9,0->2,null,0.0,0.00015871691612508366,7.615286438173372e-05,0
0.0,PAC,9,1->2,null,0.0,0.000219636690734826,6.79471167386586e-05,0
0.0,PAC,9,2->0,null,0.0,8.033216055702127e-05,4.968986478940628e-05,0
0.0,PAC,10,1->0,true_direct,0.0,0.0001447663388116721,3.922262541374277e-05,0
0.0,PAC,10,2->1,true_direct,0.0,0.0018254702281624363,0.0005266452592727017,0
0.0,PAC,10,0->1,null,0.0,0.0013686474773629675,0.00015605141497993484,0
0.0,PAC,10,0->2,null,0.0,0.001991232322965918,0.0006703536468274669,0
0.0,PAC,10,1->2,null,0.0,0.0007431637274941292,0.00013910710439235532,0
0.0,PAC,10,2->0,null,0.0,0.0030835157705139922,0.0012918878311011653,1
0.0,PAC,11,1->0,true_direct,0.0,0.001196383552009182,9.66638692193844e-05,0
0.0,PAC,11,2->1,true_direct,0.0,0.0004791303504529634,2.9665555059599003e-05,0
0.0,PAC,11,0->1,null,0.0,0.00034446627778708726,8.613381042994182e-06,0
0.0,PAC,11,0->2,null,0.0,7.280159420986997e-05,2.7891357684422643e-05,0
0.0,PAC,11,1->2,null,0.0,0.0019224020139821795,8.309608631495568e-05,0
0.0,PAC,11,2->0,null,0.0,0.0014696924532685146,0.00014114716371435018,0
0.0,PAC,12,1->0,true_direct,0.0,0.00016814781579236823,2.4720706322573923e-05,0
0.0,PAC,12,2->1,true_direct,0.0,3.896326125356559e-05,5.269303711422914e-05,0
0.0,PAC,12,0->1,null,0.0,0.0002651650318244038,3.676425843664062e-05,0
0.0,PAC,12,0->2,null,0.0,0.00020723652181287236,1.671008482589248e-05,0
0.0,PAC,12,1->2,null,0.0,0.00013554653632906388,2.9266463734016584e-05,0
0.0,PAC,12,2->0,null,0.0,0.00010123916959138167,0.00011121579376904642,0
0.0,PAC,13,1->0,true_direct,0.0,0.0010609087634138917,7.23694786591103e-05,0
0.0,PAC,13,2->1,true_direct,0.0,0.0006723735879923938,1.6575450357212924e-05,0
0.0,PAC,13,0->1,null,0.0,0.0005523026443176003,5.343720085629283e-05,0
0.0,PAC,13,0->2,null,0.0,0.0006172473251700426,3.4592977518565675e-05,0
0.0,PAC,13,1->2,null,0.0,0.0013656942518180926,0.00012818852673823238,0
0.0,PAC,13,2->0,null,0.0,0.00016708309609006898,7.501218188924145e-05,0
0.0,PAC,14,1->0,true_direct,0.0,5.2321741268627944e-05,3.375289336913426e-05,0
0.0,PAC,14,2->1,true_direct,0.0,3.552993977881735e-05,2.4856499571518566e-05,0
0.0,PAC,14,0->1,null,0.0,0.0008020636313506637,0.00032108057021129296,0
0.0,PAC,14,0->2,null,0.0,0.00123138258473512,0.0004732258850627704,0
0.0,PAC,14,1->2,null,0.0,3.993845991427833e-06,3.156081067666069e-05,0
0.0,PAC,14,2->0,null,0.0,0.0002324133781989411,4.5273890218795285e-05,0
0.0,PAC,15,1->0,true_direct,0.0,0.0022528947795398737,0.0007974331714216588,0
0.0,PAC,15,2->1,true_direct,0.0,0.0005887112654046569,0.0001671202352947167,0
0.0,PAC,15,0->1,null,0.0,0.00022898675829477472,3.319147427930293e-05,0
0.0,PAC,15,0->2,null,0.0,0.0001433916698135163,8.287844181360206e-05,0
0.0,PAC,15,1->2,null,0.0,0.0014886178561766856,0.00021976224046985017,0
0.0,PAC,15,2->0,null,0.0,0.00012374232025700167,7.053601814390664e-05,0
0.0,PAC,16,1->0,true_direct,0.0,1.0966466262216331e-05,2.5986555060426842e-05,0
0.0,PAC,16,2->1,true_direct,0.0,0.00039630472532609345,5.510215684861302e-05,0
0.0,PAC,16,0->1,null,0.0,0.00024060485985052658,2.452680486291662e-05,0
0.0,PAC,16,0->2,null,0.0,7.114630275115088e-05,3.2955135860682797e-05,0
0.0,PAC,16,1->2,null,0.0,3.598879328852665e-05,2.2464708221952787e-05,0
0.0,PAC,16,2->0,null,0.0,0.0004234533775052997,5.101255738992069e-05,0
0.0,PAC,17,1->0,true_direct,0.0,0.0019386622699765045,0.0005985738938990944,0
0.0,PAC,17,2->1,true_direct,0.0,6.584876778127977e-05,6.567593401400661e-06,0
0.0,PAC,17,0->1,null,0.0,0.000435125022908113,8.566506495702727e-05,0
0.0,PAC,17,0->2,null,0.0,0.0005403272739695746,5.8895608082956436e-05,0
0.0,PAC,17,1->2,null,0.0,0.003564234088805175,0.0009178947419503009,0
0.0,PAC,17,2->0,null,0.0,1.4986034567361216e-05,5.144634952612298e-05,0
0.0,PAC,18,1->0,true_direct,0.0,1.0688592594763469e-05,1.9846428100442444e-05,0
0.0,PAC,18,2->1,true_direct,0.0,0.0003576605674160097,5.015742854573126e-05,0
0.0,PAC,18,0->1,null,0.0,0.0001957454131390038,7.698349655348647e-05,0
0.0,PAC,18,0->2,null,0.0,0.00028962110607854384,3.510966072247133e-05,0
0.0,PAC,18,1->2,null,0.0,0.00030791648101568256,4.750496199032735e-05,0
0.0,PAC,18,2->0,null,0.0,0.00024262646695676635,5.7967034689547935e-05,0
0.0,PAC,19,1->0,true_direct,0.0,9.152323284896091e-06,3.1663793860378366e-05,0
0.0,PAC,19,2->1,true_direct,0.0,0.0006009744030151028,3.568938238729221e-05,0
0.0,PAC,19,0->1,null,0.0,0.00020672922110869058,4.147460104381501e-05,0
0.0,PAC,19,0->2,null,0.0,0.00024310837349930713,8.533677492612353e-05,0
0.0,PAC,19,1->2,null,0.0,5.797798134855385e-05,3.482504860265631e-05,0
0.0,PAC,19,2->0,null,0.0,0.0011950153217500663,0.00018351765601905555,0
0.0,PAC,20,1->0,true_direct,0.0,0.0013357102557330746,0.00030685026336724734,0
0.0,PAC,20,2->1,true_direct,0.0,0.0002479263756875921,5.046492962400541e-05,0
0.0,PAC,20,0->1,null,0.0,0.0011716068731733873,8.069058648302679e-05,0
0.0,PAC,20,0->2,null,0.0,0.0005264169349792516,2.37669477987166e-05,0
0.0,PAC,20,1->2,null,0.0,0.0014292072181762592,0.0003740159753914413,0
0.0,PAC,20,2->0,null,0.0,0.0003338573405315853,2.3132042911483565e-05,0
0.0,PAC,21,1->0,true_direct,0.0,9.666697338161729e-05,3.3825507551857235e-05,0
0.0,PAC,21,2->1,true_direct,0.0,0.0018677096843377223,0.0001933374989718549,0
0.0,PAC,21,0->1,null,0.0,0.0007646878440923162,0.00015728180236526364,0
0.0,PAC,21,0->2,null,0.0,0.0005212119537197234,8.045056314307585e-05,0
0.0,PAC,21,1->2,null,0.0,0.00015613463067724203,4.374893060218344e-05,0
0.0,PAC,21,2->0,null,0.0,0.0005465499495646215,4.301111937604976e-05,0
0.0,PAC,22,1->0,true_direct,0.0,0.0009257907235085617,0.00012161233741342073,0
0.0,PAC,22,2->1,true_direct,0.0,0.0003472830077819043,7.231295508601151e-05,0
0.0,PAC,22,0->1,null,0.0,0.0005259563385471533,8.81109194367748e-05,0
0.0,PAC,22,0->2,null,0.0,0.001469231011147154,0.00016939519162343774,0
0.0,PAC,22,1->2,null,0.0,0.000730672887001202,9.769797262265132e-05,0
0.0,PAC,22,2->0,null,0.0,0.00048377531819352983,4.649746910069646e-05,0
0.0,PAC,23,1->0,true_direct,0.0,0.0004205907844175968,6.712167639404997e-05,0
0.0,PAC,23,2->1,true_direct,0.0,0.0009452939969901031,0.00014703914472673864,0
0.0,PAC,23,0->1,null,0.0,0.00042060668794378686,2.6328324411090896e-05,0
0.0,PAC,23,0->2,null,0.0,0.0008137169147967751,0.0001494124094494162,0
0.0,PAC,23,1->2,null,0.0,4.063523486473572e-05,3.969204227708377e-05,0
0.0,PAC,23,2->0,null,0.0,0.0015026451831521442,0.00023136049174052325,0
0.0,PAC,24,1->0,true_direct,0.0,2.5282234027533493e-05,5.598941648757376e-05,0
0.0,PAC,24,2->1,true_direct,0.0,0.0005697760553692326,4.918817723388506e-05,0
0.0,PAC,24,0->1,null,0.0,0.0003845648446380352,0.0001298503235081278,0
0.0,PAC,24,0->2,null,0.0,2.3796704213563867e-05,2.3962165081540646e-05,0
0.0,PAC,24,1->2,null,0.0,0.00010053488927668744,0.00011088125883073614,0
0.0,PAC,24,2->0,null,0.0,0.0005568847602749192,0.00016164490017454424,0
0.0,PAC,25,1->0,true_direct,0.0,0.00038092721189385433,2.2260217447064163e-05,0
0.0,PAC,25,2->1,true_direct,0.0,0.00040579029057900704,7.441577460273276e-05,0
0.0,PAC,25,0->1,null,0.0,0.00018861299852003475,2.328205518598214e-05,0
0.0,PAC,25,0->2,null,0.0,0.0004045360185253727,5.9502709634442775e-05,0
0.0,PAC,25,1->2,null,0.0,0.0005737366595915087,8.814110521899215e-05,0
0.0,PAC,25,2->0,null,0.0,0.00029981994764437155,4.132369003896463e-05,0
0.0,PAC,26,1->0,true_direct,0.0,5.40274173043504e-05,4.108800713811923e-05,0
0.0,PAC,26,2->1,true_direct,0.0,0.00014322314938049955,3.57460413173971e-05,0
0.0,PAC,26,0->1,null,0.0,0.00017797357578488754,5.5790075012189907e-05,0
0.0,PAC,26,0->2,null,0.0,9.285816322791768e-05,3.610888200585379e-05,0
0.0,PAC,26,1->2,null,0.0,8.059144519924521e-05,2.9685180016928255e-05,0
0.0,PAC,26,2->0,null,0.0,0.00012245787307114112,3.9018486523571394e-05,0
0.0,PAC,27,1->0,true_direct,0.0,0.0004238724430111605,4.1579328773685884e-05,0
0.0,PAC,27,2->1,true_direct,0.0,0.001269824548068249,0.0003266172551377484,0
0.0,PAC,27,0->1,null,0.0,0.0011977269605702124,9.468776723601244e-05,0
0.0,PAC,27,0->2,null,0.0,0.00045901556928451976,3.6461863736768586e-05,0
0.0,PAC,27,1->2,null,0.0,0.0004823188608503701,0.00011884696783200892,0
0.0,PAC,27,2->0,null,0.0,0.0011247981875481395,0.00029863459158863945,0
0.0,PAC,28,1->0,true_direct,0.0,0.000691251674639665,3.295887333075081e-05,0
0.0,PAC,28,2->1,true_direct,0.0,0.00015322745980117384,8.657558656743306e-06,0
0.0,PAC,28,0->1,null,0.0,0.00038665798420232494,4.2070976072036146e-05,0
0.0,PAC,28,0->2,null,0.0,0.0010081418125466822,8.432291105514238e-05,0
0.0,PAC,28,1->2,null,0.0,0.0012552848019191894,0.00024358319877164746,0
0.0,PAC,28,2->0,null,0.0,0.0003026315747884248,4.285613012631085e-05,0
0.0,PAC,29,1->0,true_direct,0.0,0.0012838821605196367,5.722246772591654e-05,0
0.0,PAC,29,2->1,true_direct,0.0,0.00025092283329391704,9.332439090935819e-05,0
0.0,PAC,29,0->1,null,0.0,8.779711989925734e-05,8.915777955165355e-06,0
0.0,PAC,29,0->2,null,0.0,0.0001154734304494983,2.911178941459504e-05,0
0.0,PAC,29,1->2,null,0.0,0.0004937509094190406,6.514241727560524e-05,0
0.0,PAC,29,2->0,null,0.0,0.000522228047654595,0.0001292897909331047,0
0.0,ConditionalVAR,0,1->0,true_direct,0.0,0.00021591058460374845,2.374435400393847e-06,0
0.0,ConditionalVAR,0,2->1,true_direct,0.0,9.373853751624923e-05,1.3657729719746275e-06,0
0.0,ConditionalVAR,0,0->1,null,0.0,9.100057407724133e-05,6.85681870964394e-07,0
0.0,ConditionalVAR,0,0->2,null,0.0,0.0004897527647042905,2.4758896619602917e-05,0
0.0,ConditionalVAR,0,1->2,null,0.0,0.0005707021417176221,6.0800237676282844e-05,0
0.0,ConditionalVAR,0,2->0,null,0.0,3.1430853977247914e-05,5.907960949195508e-07,0
0.0,ConditionalVAR,1,1->0,true_direct,0.0,0.00028114281134278903,3.2744324454977947e-06,0
0.0,ConditionalVAR,1,2->1,true_direct,0.0,6.450352680807896e-05,2.601096934340221e-06,0
0.0,ConditionalVAR,1,0->1,null,0.0,0.00019375684734429963,8.615067997125373e-07,0
0.0,ConditionalVAR,1,0->2,null,0.0,0.00015040880020293713,2.0350818805156776e-06,0
0.0,ConditionalVAR,1,1->2,null,0.0,0.0002909418727787268,2.9450471705958423e-06,0
0.0,ConditionalVAR,1,2->0,null,0.0,5.096315532290145e-05,1.1552006331206053e-06,0
0.0,ConditionalVAR,2,1->0,true_direct,0.0,0.00011727570037393805,6.328206719651947e-06,0
0.0,ConditionalVAR,2,2->1,true_direct,0.0,0.0006445438382668901,3.5632505626102274e-05,0
0.0,ConditionalVAR,2,0->1,null,0.0,0.0007379049459397414,0.00011367056934592905,0
0.0,ConditionalVAR,2,0->2,null,0.0,0.0007898462740186979,9.566014678590086e-06,0
0.0,ConditionalVAR,2,1->2,null,0.0,5.594226532713926e-05,3.207376618942588e-07,0
0.0,ConditionalVAR,2,2->0,null,0.0,1.1183977481991095e-05,8.394519326002078e-08,0
0.0,ConditionalVAR,3,1->0,true_direct,0.0,0.00012950307826523313,1.2802258636662121e-06,0
0.0,ConditionalVAR,3,2->1,true_direct,0.0,6.866969626819448e-05,1.24912498894011e-06,0
0.0,ConditionalVAR,3,0->1,null,0.0,0.00017590710791386369,5.700982459162936e-07,0
0.0,ConditionalVAR,3,0->2,null,0.0,8.12035725490539e-06,9.412931560104502e-07,0
0.0,ConditionalVAR,3,1->2,null,0.0,1.7241247558842966e-05,3.239961607808051e-07,0
0.0,ConditionalVAR,3,2->0,null,0.0,2.4378368475742268e-05,3.860600069900137e-07,0
0.0,ConditionalVAR,4,1->0,true_direct,0.0,2.383792552006919e-05,1.7466483419707888e-07,0
0.0,ConditionalVAR,4,2->1,true_direct,0.0,0.0003211514280728398,5.628842700137852e-06,0
0.0,ConditionalVAR,4,0->1,null,0.0,1.5200323630008267e-08,1.5851155982907978e-06,0
0.0,ConditionalVAR,4,0->2,null,0.0,0.0001409498703485007,3.7774909092280986e-06,0
0.0,ConditionalVAR,4,1->2,null,0.0,8.846121708469774e-05,2.2117915635593244e-06,0
0.0,ConditionalVAR,4,2->0,null,0.0,0.000167338809258362,3.161202524800368e-06,0
